Server_Dictionaries_Admin_shell_io_DataSpecificationTemplates_DataSpecificationIEC61360_2_0__DataSpecificationIEC61360_valueId,5148,Object
Server_Dictionaries_Admin_shell_io_DataSpecificationTemplates_DataSpecificationIEC61360_2_0_valueList,5149,Object
AASEnvironmentType_Asset_Administration,5150,Object
AASEnvironmentType_Asset_Identification,5151,Object
AASEnvironmentType_Submodel,5152,Object
AASEnvironmentType_Submodel_Administration,5153,Object
AASEnvironmentType_Submodel_Identification,5154,Object
AASCustomConceptDescriptionType_Identification,5155,Object
AASAssetAdministrationShellType_AssetInformation,5156,Object
AASIrdiConceptDescriptionType_Administration,5157,Object
AASIrdiConceptDescriptionType_Identification,5158,Object
AASIriConceptDescriptionType_Administration,5159,Object
AASIriConceptDescriptionType_Identification,5160,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_revision_Administration,5161,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_revision_Identification,5162,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_Administration,5163,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_Identification,5164,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_version_Administration,5165,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AdministrativeInformation_version_Identification,5166,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_Administration,5167,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_Identification,5168,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_assetIdentificationModel_Administration,5169,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_assetIdentificationModel_Identification,5170,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_assetKind_Administration,5171,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_assetKind_Identification,5172,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AnnotatedRelationshipElement_Administration,5173,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AnnotatedRelationshipElement_Identification,5174,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AnnotatedRelationshipElement_annotations_Administration,5175,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AnnotatedRelationshipElement_annotations_Identification,5176,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_billOfMaterial_Administration,5177,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_billOfMaterial_Identification,5178,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_dataSpecifications_Administration,5179,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Asset_dataSpecifications_Identification,5180,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_Administration,5181,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_Identification,5182,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_asset_Administration,5183,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_asset_Identification,5184,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_conceptDictionaries_Administration,5185,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_conceptDictionaries_Identification,5186,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_dataSpecifications_Administration,5187,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_dataSpecifications_Identification,5188,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_derivedFrom_Administration,5189,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_derivedFrom_Identification,5190,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_submodels_Administration,5191,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_submodels_Identification,5192,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_views_Administration,5193,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_AssetAdministrationShell_views_Identification,5194,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_BasicEvent_Administration,5195,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_BasicEvent_Identification,5196,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_Administration,5197,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_Identification,5198,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_mimeType_Administration,5199,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_mimeType_Identification,5200,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_value_Administration,5201,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Blob_value_Identification,5202,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_Administration,5203,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_Identification,5204,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_dataSpecifications_Administration,5205,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_dataSpecifications_Identification,5206,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_IsCaseOf_Administration,5207,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ConceptDescription_IsCaseOf_Identification,5208,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_DataSpecification_Administration,5209,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_DataSpecification_Identification,5210,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_Administration,5211,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_Identification,5212,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_asset_Administration,5213,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_asset_Identification,5214,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_entityType_Administration,5215,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_entityType_Identification,5216,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_statements_Administration,5217,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Entity_statements_Identification,5218,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_Administration,5219,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_Identification,5220,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_mimeType_Administration,5221,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_mimeType_Identification,5222,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_value_Administration,5223,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_File_value_Identification,5224,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_HasKind_kind_Administration,5225,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_HasKind_kind_Identification,5226,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_Administration,5227,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_Identification,5228,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_administration_Administration,5229,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_administration_Identification,5230,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_identification_Administration,5231,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifiable_identification_Identification,5232,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_Administration,5233,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_Identification,5234,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_id_Administration,5235,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_id_Identification,5236,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_idType_Administration,5237,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Identifier_idType_Identification,5238,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_Custom_Administration,5239,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_Custom_Identification,5240,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_IRDI_Administration,5241,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_IRDI_Identification,5242,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_IRI_Administration,5243,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_IdentifierType_IRI_Identification,5244,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_Administration,5245,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_Identification,5246,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_value_Administration,5247,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_value_Identification,5248,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_valueId_Administration,5249,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_MultiLanguageProperty_valueId_Identification,5250,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Operation_Administration,5251,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Operation_Identification,5252,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_Administration,5253,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_Identification,5254,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_value_Administration,5255,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_value_Identification,5256,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_valueId_Administration,5257,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_valueId_Identification,5258,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_valueType_Administration,5259,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Property_valueType_Identification,5260,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_Administration,5261,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_Identification,5262,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_type_Administration,5263,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_type_Identification,5264,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_value_Administration,5265,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_value_Identification,5266,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_valueType_Administration,5267,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Qualifier_valueType_Identification,5268,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_Administration,5269,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_Identification,5270,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_max_Administration,5271,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_max_Identification,5272,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_min_Administration,5273,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_min_Identification,5274,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_valueType_Administration,5275,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Range_valueType_Identification,5276,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Referable_Administration,5277,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Referable_Identification,5278,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Referable_category_Administration,5279,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Referable_category_Identification,5280,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Reference_Administration,5281,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Reference_Identification,5282,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Reference_keys_Administration,5283,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Reference_keys_Identification,5284,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ReferenceElement_Administration,5285,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ReferenceElement_Identification,5286,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ReferenceElement_value_Administration,5287,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_ReferenceElement_value_Identification,5288,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_Administration,5289,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_Identification,5290,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_first_Administration,5291,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_first_Identification,5292,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_second_Administration,5293,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_RelationshipElement_second_Identification,5294,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_Administration,5295,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_Identification,5296,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_qualifiers_Administration,5297,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_qualifiers_Identification,5298,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_submodelElements_Administration,5299,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_Submodel_submodelElements_Identification,5300,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_Administration,5301,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_Identification,5302,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_dataSpecifications_Administration,5303,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_dataSpecifications_Identification,5304,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_idShort_Administration,5305,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_idShort_Identification,5306,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_kind_Administration,5307,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_kind_Identification,5308,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_qualifiers_Administration,5309,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElement_qualifiers_Identification,5310,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElementCollection_Administration,5311,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElementCollection_Identification,5312,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElementCollection_allowDuplicates_Administration,5313,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElementCollection_allowDuplicates_Identification,5314,Object
Server_Dictionaries_Admin_shell_io_aas_2_0_SubmodelElementCollection_values_Administration,5315,Object
